driverID,timeStamp,acceleration,airPressure,airTemperature,currentTrafficSpeed,currentTrafficTravelTime,engineLoadLevel,frc,freeTrafficFlowSpeed,freeTrafficFlowTravelTime,fuelType,geohash,lat,long,recordedWithSound,roadName,roadType,rpm,speed,speedLimit,trafficConfidence,trafficRoadClosure,userAge,userDrivingExperience,weatherDescription,windSpeed
-Ntl2dnEAh_FlqQQ3HEo,1711293780825,-0.4535887945424196,989,6,44,1099,15.7,FRC4,44,1099,Gasoline,u3bvcnc,55.8928029,12.3504943,True,Frederiksborgvej,City,1819,64,70,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293783891,-0.3623976226715953,989,6,44,1099,25.1,FRC4,44,1099,Gasoline,u3bvcnc,55.8923761,12.3507761,True,Frederiksborgvej,City,1687,60,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293786949,-0.0908364217716735,989,6,44,1099,21.2,FRC4,44,1099,Gasoline,u3bvcnc,55.8919823,12.3511413,True,Kirkeltevej,Rural,1649,59,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293790008,-0.0908067269623333,989,6,43,1125,54.9,FRC4,43,1125,Gasoline,u3bvcnf,55.8916222,12.3515201,True,Frederiksborgvej,City,1595,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293793067,0.2724201808870001,989,6,43,1125,76.9,FRC4,43,1125,Gasoline,u3bvcnd,55.8912353,12.3518499,True,Unknown,Rural,1650,61,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293796122,-0.1818512456810329,989,6,44,1099,32.2,FRC4,44,1099,Gasoline,u3bvcnd,55.890852,12.3522028,True,Unknown,Rural,1654,59,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293799174,0.0,989,6,44,1099,33.7,FRC4,44,1099,Gasoline,u3bvcne,55.8903838,12.3527758,True,Frederiksborgvej,City,1640,59,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293802250,0.0,989,6,43,1125,56.5,FRC4,43,1125,Gasoline,u3bvcn7,55.8900397,12.3531966,True,Frederiksborgvej,City,1625,59,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293805307,0.0908661360084323,989,6,44,1099,81.6,FRC4,44,1099,Gasoline,u3bvcn7,55.8896916,12.353635,True,Gydevang,Rural,1617,60,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293808378,-0.0904518976808133,989,6,44,1099,23.1,FRC4,44,1099,Gasoline,u3bvcn7,55.8893328,12.3540418,True,Unknown,City,1656,59,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293811444,-0.0905994056678988,989,6,44,1099,21.6,FRC4,44,1099,Gasoline,u3bvcnk,55.8889643,12.3544056,True,Statenevej,City,1611,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293814510,-0.1811988113357976,989,6,43,1125,27.1,FRC4,43,1125,Gasoline,u3bvcnh,55.8886039,12.3547101,True,Unknown,City,1571,56,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293817570,0.1815541031227305,989,6,44,1099,27.8,FRC4,44,1099,Gasoline,u3bvcnh,55.8882052,12.3548824,True,Frederiksborgvej,City,1587,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293820634,0.1813170873223092,989,6,44,1099,52.2,FRC4,44,1099,Gasoline,u3bvcnh,55.8877931,12.3549846,True,Frederiksborgvej,City,1624,60,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293823692,0.0908364217716735,989,6,44,1099,69.0,FRC4,44,1099,Gasoline,u3bvcju,55.8873675,12.3550064,True,Frederiksborgvej,City,1644,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293826755,0.0,989,6,44,1099,45.9,FRC4,44,1099,Gasoline,u3bvcju,55.8869244,12.3549275,True,Frederiksborgvej,City,1703,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293829807,0.09101499927188,989,6,44,1099,56.5,FRC4,44,1099,Gasoline,u3bvcju,55.8864918,12.3547589,True,Frederiksborgvej,City,1707,62,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293832853,0.0,989,6,43,1125,25.1,FRC4,43,1125,Gasoline,u3bvcju,55.8860785,12.3544893,True,Frederiksborgvej,City,1722,62,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293835908,0.1818512456810329,989,6,44,1099,37.3,FRC4,44,1099,Gasoline,u3bvcje,55.8856972,12.3541177,True,Frederiksborgvej,City,1725,64,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293838972,0.3626341746446185,989,6,44,1099,33.7,FRC4,44,1099,Gasoline,u3bvcje,55.8853195,12.3536572,True,Frederiksborgvej,City,1830,68,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293842171,-0.0868326907714216,989,6,44,1099,17.3,FRC4,44,1099,Gasoline,u3bvcje,55.8847991,12.3529329,True,Frederiksborgvej,City,1902,67,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293845331,-0.3516174402250351,989,6,44,1099,18.0,FRC4,44,1099,Gasoline,u3bvcj6,55.8844114,12.3524695,True,Frederiksborgvej,City,1790,63,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293848512,-0.1746480841105173,989,6,44,1099,31.0,FRC4,44,1099,Gasoline,u3bvcj6,55.8840135,12.3521371,True,Frederiksborgvej,City,1696,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293851730,0.0,989,6,44,1099,43.5,FRC4,44,1099,Gasoline,u3bvcj6,55.8835929,12.3519101,True,Frederiksborgvej,City,1681,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293854919,-0.1742099578411902,989,6,44,1099,16.5,FRC4,44,1099,Gasoline,u3bvcj4,55.8831549,12.351745,True,Unknown,Rural,1676,59,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293858111,-0.3480924533556112,989,6,44,1099,17.3,FRC4,44,1099,Gasoline,u3bvcj4,55.882747,12.3516209,True,Frederiksborgvej,City,1575,55,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293861226,-0.356696985910469,989,6,44,1099,14.9,FRC4,44,1099,Gasoline,u3bvcj4,55.8822438,12.3514925,True,Unknown,City,1458,51,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293864366,-0.1769285208775654,989,6,44,1099,15.3,FRC4,44,1099,Gasoline,u3bvchf,55.8818823,12.3513945,True,Unknown,City,1381,49,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293867582,-1.4683526810392482,989,6,44,1099,20.0,FRC4,44,1099,Gasoline,u3bvchc,55.8815999,12.3513068,True,Frederiksborgvej,City,1108,32,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293870723,-0.9727970568467224,989,6,44,1099,22.4,FRC4,44,1099,Gasoline,u3bvchc,55.8814253,12.3512526,True,Frederiksborgvej,City,821,21,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293873907,0.2617252931323283,989,6,44,1099,37.6,FRC4,44,1099,Gasoline,u3bvchc,55.8813087,12.3511234,True,Unknown,City,1566,24,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293877072,1.2287168685272951,989,6,44,1099,76.9,FRC4,44,1099,Gasoline,u3bvchc,55.8812738,12.3508002,True,Frederiksborgvej,Rural,2156,38,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293880262,1.044932079414838,989,6,44,1099,64.7,FRC4,44,1099,Gasoline,u3bvchc,55.8812678,12.3501214,True,Frederiksborgvej,Rural,3305,50,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293883453,0.261151154288102,989,6,44,1099,80.0,FRC4,44,1099,Gasoline,u3bvchb,55.881168,12.349513,True,Frederiksborgvej,Rural,2361,53,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293886659,0.606501698204755,989,6,44,1099,51.0,FRC4,44,1099,Gasoline,u3bvchb,55.8809899,12.3488528,True,Frederiksborgvej,Rural,2786,60,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293889839,-0.6114605171208944,989,6,44,1099,15.7,FRC4,44,1099,Gasoline,u3bvbuz,55.8808049,12.3481705,True,Frederiksborgvej,Rural,2712,53,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293893030,0.0,989,6,44,1099,17.3,FRC4,44,1099,Gasoline,u3bvbuz,55.8806311,12.3475757,True,Frederiksborgvej,Rural,2512,53,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293896255,0.0861326442721791,989,6,44,1099,15.7,FRC4,44,1099,Gasoline,u3bvbuw,55.8804042,12.3467415,True,Frederiksborgvej,Rural,2607,54,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293899420,-0.526592943654555,989,6,44,1099,14.5,FRC4,44,1099,Gasoline,u3bvbuw,55.8802477,12.3461544,True,Frederiksborgvej,Rural,2496,48,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293902585,-1.5797788309636651,989,6,44,1099,14.5,FRC4,44,1099,Gasoline,u3bvbut,55.8801276,12.3456983,True,Unknown,Rural,1788,30,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293905772,-0.348638566398215,989,6,44,1099,17.3,FRC4,44,1099,Gasoline,u3bvbut,55.8801029,12.3453485,True,Unknown,Rural,825,26,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293908943,-0.2627982760433092,989,6,44,1099,16.9,FRC4,44,1099,Gasoline,u3bvbut,55.8800685,12.3450555,True,Unknown,Rural,1738,23,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293912122,0.5242738806752648,989,6,44,1099,56.5,FRC4,44,1099,Gasoline,u3bvbut,55.8798729,12.3451036,True,Unknown,Rural,1758,29,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293915306,1.3958682300390843,989,6,43,1125,78.0,FRC4,43,1125,Gasoline,u3bvbut,55.8795826,12.3454376,True,Unknown,Rural,2658,45,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293918502,0.7822277847309136,989,6,44,1099,14.9,FRC4,44,1099,Gasoline,u3bvbum,55.8792084,12.3456244,True,Frederiksborgvej,Rural,3859,54,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293921718,0.4318684355997788,989,6,44,1099,44.3,FRC4,44,1099,Gasoline,u3bvbum,55.8788088,12.3457509,True,Frederiksborgvej,Rural,2781,59,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293924886,0.263047138047138,989,6,44,1099,52.9,FRC4,44,1099,Gasoline,u3bvbum,55.8783829,12.3458268,True,Havrevænget,City,2918,62,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293928077,0.261151154288102,989,6,44,1099,14.5,FRC4,44,1099,Gasoline,u3bvbum,55.8779135,12.3458391,True,Frederiksborgvej,Rural,3171,65,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293931293,-0.2591210613598673,989,6,44,1099,45.5,FRC4,44,1099,Gasoline,u3bvbuj,55.8773017,12.3458419,True,Frederiksborgvej,Rural,1733,62,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293934440,-0.0882674857889348,989,6,44,1099,22.0,FRC4,44,1099,Gasoline,u3bvbuj,55.8768621,12.3458427,True,Unknown,City,1713,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293937572,-0.0886902227898396,989,6,44,1099,20.4,FRC4,44,1099,Gasoline,u3bvbgv,55.876427,12.345843,True,Unknown,City,1679,60,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293940719,-0.2648024573668044,989,6,44,1099,20.8,FRC4,44,1099,Gasoline,u3bvbgv,55.8760038,12.3458372,True,Unknown,City,1627,57,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293943892,-1.488251567041356,989,6,44,1099,14.9,FRC4,44,1099,Gasoline,u3bvbgv,55.8756526,12.3458298,True,Unknown,City,1247,40,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293947115,0.5171165580721895,989,6,44,1099,40.4,FRC4,44,1099,Gasoline,u3bvbgv,55.8753613,12.3458206,True,Unknown,City,1188,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293950294,0.0,989,6,44,1099,94.9,FRC4,44,1099,Gasoline,u3bvbgt,55.8749391,12.3457484,True,Unknown,City,1225,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293953460,0.0,989,6,44,1099,15.3,FRC4,44,1099,Gasoline,u3bvbgt,55.8745955,12.3457756,True,Frederiksborgvej,Rural,1345,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293956681,0.0,989,6,44,1099,81.6,FRC4,44,1099,Gasoline,u3bvbgt,55.8742683,12.3457425,True,Unknown,Rural,1267,46,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293959862,-0.261972126165776,989,6,44,1099,14.5,FRC4,44,1099,Gasoline,u3bvbgt,55.8739415,12.3456921,True,Frederiksborgvej,City,1273,43,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293963028,-0.0877377693549519,989,6,44,1099,85.9,FRC4,44,1099,Gasoline,u3bvbgm,55.8736472,12.3456327,True,Frederiksborgvej,City,1118,42,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293966220,0.0,989,6,44,1099,47.8,FRC4,44,1099,Gasoline,u3bvbgm,55.873259,12.3455152,True,Frederiksborgvej,City,1196,42,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293969361,-0.2653082882309243,989,6,44,1099,30.6,FRC4,44,1099,Gasoline,u3bvbgm,55.8729728,12.3455859,True,Kirkehaven,City,1144,39,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293972533,0.1751436177665686,989,6,44,1099,36.5,FRC4,44,1099,Gasoline,u3bvbgm,55.8726848,12.3455076,True,Frederiksborgvej,City,1129,41,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293975771,-0.257360510603253,989,6,44,1099,16.5,FRC4,44,1099,Gasoline,u3bvbgm,55.8723979,12.3454646,True,Frederiksborgvej,City,1098,38,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293978950,0.2621369403376324,989,6,44,1099,97.3,FRC4,44,1099,Gasoline,u3bvbgj,55.8721354,12.3455873,True,Frederiksborgvej,City,1064,41,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293982123,0.4377210491298105,989,6,44,1099,59.2,FRC4,44,1099,Gasoline,u3bvbgn,55.8718833,12.3459185,True,Frederiksborgvej,City,1242,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293985301,-0.7866582756450599,989,6,43,1125,14.5,FRC4,43,1125,Gasoline,u3bvbgn,55.8715759,12.346423,True,Frederiksborgvej,City,1237,37,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293988501,-0.2604166666666667,989,6,43,1125,87.1,FRC4,43,1125,Gasoline,u3bvbgn,55.8714049,12.3467346,True,Unknown,Rural,907,34,80,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293991662,0.6151358571478787,989,6,43,1125,97.3,FRC4,43,1125,Gasoline,u3bvbgn,55.8712589,12.3471475,True,Prøvestensvej,City,1062,41,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293994782,-0.7122507122507122,989,6,43,1125,15.3,FRC4,43,1125,Gasoline,u3bvbgp,55.8711106,12.3475894,True,Linde Alle,City,1124,33,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711293997958,-1.0495382031905962,989,6,44,1099,38.8,FRC4,44,1099,Gasoline,u3bvbgp,55.8710089,12.3478427,True,Frederiksborgvej,City,819,21,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294001170,0.6053687560536876,989,6,44,1099,46.7,FRC4,44,1099,Gasoline,u3bvbfz,55.8708488,12.3478295,True,Gammel Lyngevej,City,1759,28,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294004307,0.1770977225232883,989,6,44,1099,25.9,FRC4,44,1099,Gasoline,u3bvbfz,55.8705789,12.3476544,True,Gammel Lyngevej,City,2191,30,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294007505,-0.2605795288722118,989,6,44,1099,54.9,FRC4,44,1099,Gasoline,u3bvbfz,55.8703891,12.3475204,True,Gammel Lyngevej,City,1947,27,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294010668,1.2294937998384097,989,6,44,1099,40.8,FRC4,44,1099,Gasoline,u3bvbfz,55.8701657,12.3473462,True,Wolthersvej,City,2614,41,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294013863,-0.0869414014953921,989,6,44,1099,50.2,FRC4,44,1099,Gasoline,u3bvbfy,55.8698963,12.3471559,True,Gammel Lyngevej,City,2287,40,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294017046,0.4363458651865815,989,6,44,1099,44.7,FRC4,44,1099,Gasoline,u3bvbfw,55.8695973,12.3470555,True,Gammel Lyngevej,City,2095,45,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294020274,0.1721051906925512,989,6,62,329,34.5,FRC4,62,329,Gasoline,u3bvbfw,55.8691435,12.3470868,True,Gammel Lyngevej,City,2256,47,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294023417,-0.3535192844769682,989,6,62,329,16.5,FRC4,62,329,Gasoline,u3bvbfw,55.8688123,12.3471357,True,Gammel Lyngevej,City,2207,43,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294026641,-1.0339123242349049,989,6,62,329,17.3,FRC4,62,329,Gasoline,u3bvbfw,55.8685364,12.3471638,True,Gammel Lyngevej,City,1831,31,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294029823,-1.0475591870940708,989,6,62,329,22.7,FRC4,62,329,Gasoline,u3bvbfw,55.8683771,12.3471568,True,Gammel Lyngevej,City,786,19,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294033010,0.5229578495973225,989,6,62,329,78.4,FRC4,62,329,Gasoline,u3bvbfw,55.8682958,12.3469697,True,Kollerødvej,City,1405,25,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294036194,1.7448352875488553,989,6,62,329,78.4,FRC4,62,329,Gasoline,u3bvbfw,55.8683293,12.3463833,True,Kollerødvej,City,2669,45,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294039325,0.7984669434685404,989,6,62,329,15.7,FRC4,62,329,Gasoline,u3bvbft,55.8683554,12.3456668,True,Gravenstensvej,City,3725,54,30,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294042503,0.3496259002866932,989,6,62,329,72.5,FRC4,62,329,Gasoline,u3bvbft,55.868393,12.3449698,True,Kollerødvej,City,2616,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294045654,0.6170880496491414,989,6,62,329,52.9,FRC4,62,329,Gasoline,u3bvbfs,55.8684312,12.3441657,True,Kollerødvej,City,3014,65,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294048813,-0.1758643733952376,989,6,62,329,16.5,FRC4,62,329,Gasoline,u3bvbfs,55.8684867,12.3433348,True,Kollerødvej,City,3124,63,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294051981,-0.175364758698092,989,6,62,329,22.7,FRC4,62,329,Gasoline,u3bvbfe,55.8685268,12.3425455,True,Kollerødvej,City,1879,61,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294055201,-0.2587991718426501,989,6,62,329,20.0,FRC4,62,329,Gasoline,u3bvbfd,55.86856,12.3415416,True,Kollerødvej,City,1646,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294058369,0.0,989,6,62,329,73.3,FRC4,62,329,Gasoline,u3bvbfd,55.8685222,12.3408257,True,Kollerødvej,City,1567,58,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294061515,-0.2648866285229921,989,6,62,329,16.9,FRC4,62,329,Gasoline,u3bvbf9,55.8684269,12.3401242,True,Anemonevej,City,1563,55,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294064728,-0.4322716741017394,989,6,62,329,16.5,FRC4,62,329,Gasoline,u3bvbf9,55.8683255,12.3394774,True,Kollerødvej,City,1474,50,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294067916,-0.8713230168688135,989,6,62,329,16.9,FRC4,62,329,Gasoline,u3bvbf8,55.8682348,12.3389396,True,Kollerødvej,City,1152,40,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294071094,0.6118453255017132,989,6,62,329,95.7,FRC4,62,329,Gasoline,u3bvbf2,55.8681526,12.3384125,True,Kollerødvej,City,1227,47,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294074250,0.2640473172792564,989,6,62,329,22.4,FRC4,62,329,Gasoline,u3bvbdr,55.8680023,12.3376313,True,Kollerødvej,City,1386,50,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294077443,-0.3479834359884469,989,6,62,329,15.3,FRC4,62,329,Gasoline,u3bvbdr,55.8679336,12.3370314,True,Kollerødvej,City,1311,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294080632,-0.3484199156823804,989,6,62,329,17.6,FRC4,62,329,Gasoline,u3bvbdr,55.8678424,12.3364957,True,Kollerødvej,City,1224,42,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294083830,-1.476617330275867,989,6,62,329,23.1,FRC4,62,329,Gasoline,u3bvbdq,55.8677878,12.3361211,True,Kollerødvej,City,826,25,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294086861,-0.1832911763627699,989,6,62,329,20.0,FRC4,62,329,Gasoline,u3bvbdq,55.8677364,12.3358288,True,Unknown,Rural,1635,23,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294089893,0.0916153620639108,989,6,62,329,34.1,FRC4,62,329,Gasoline,u3bvbdq,55.8677555,12.3355239,True,Unknown,Rural,1663,24,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294092925,1.0993843447669305,989,6,62,329,62.7,FRC4,62,329,Gasoline,u3bvbdq,55.8676639,12.3352079,True,Kollerødvej,Rural,2144,36,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294095959,0.7324397568300008,989,6,62,329,32.5,FRC4,62,329,Gasoline,u3bvbdm,55.8676047,12.3347044,True,Kollerødvej,Rural,3023,44,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294099007,-0.0911344415281423,989,6,62,329,21.2,FRC4,62,329,Gasoline,u3bvbdm,55.8675195,12.334142,True,Kollerødvej,Rural,2035,43,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294102066,0.2724201808870001,989,6,62,329,36.9,FRC4,62,329,Gasoline,u3bvbdm,55.8674469,12.3335978,True,Kollerødvej,Rural,2147,46,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294105124,0.0908364217716735,989,6,62,329,31.4,FRC4,62,329,Gasoline,u3bvbdk,55.8673626,12.333032,True,Kollerødvej,Rural,2235,47,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294108174,-0.273224043715847,989,6,62,329,16.5,FRC4,62,329,Gasoline,u3bvbdk,55.8672561,12.3322757,True,Kollerødvej,Rural,2242,44,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294111233,0.0,989,6,62,329,44.7,FRC4,62,329,Gasoline,u3bvbd7,55.8671742,12.3317484,True,Unknown,City,2067,44,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294114291,0.4541821088583678,989,6,62,329,28.2,FRC4,62,329,Gasoline,u3bvbd7,55.8670863,12.3311516,True,Kollerødvej,City,2296,49,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294117348,0.0,989,6,62,329,21.6,FRC4,62,329,Gasoline,u3bvbd6,55.8670032,12.3305238,True,Kollerødvej,City,2380,49,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294120409,0.0,989,6,62,329,17.3,FRC4,62,329,Gasoline,u3bvbd6,55.866919,12.3299067,True,Kollerødvej,City,2382,49,50,1.0,False,80,62,Broken clouds,3
-Ntl2dnEAh_FlqQQ3HEo,1711294123468,-1.5437143583596673,989,6,62,329,16.5,FRC4,62,329,Gasoline,u3bvbd3,55.866855,12.3293852,True,Kollerødvej,City,2086,32,50,1.0,False,80,62,Broken clouds,3
